rank,finalWorth,category,personName,age,country,city,source,industries,countryOfCitizenship,organization,selfMade,status,gender,birthDate,lastName,firstName,title,date,state,residenceStateRegion,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country,Unknown,South,West,Midwest,Northeast,U.S. Territories,regionOfCitizenship
1434,2100,Manufacturing,Zhang Ning & family,49.0,China,Shanghai,Chemicals,Manufacturing,Canada,Unknown,True,D,F,4/1/1974 0:00,Zhang,Ning,Unknown,04/04/2023,Unknown,Unknown,1974.0,4.0,1.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
1434,2100,Healthcare,Zhao Tao,57.0,China,Xi'an,Pharmaceuticals,Healthcare,Singapore,Unknown,False,D,M,1/1/1966 0:00,Zhao,Tao,Unknown,04/04/2023,Unknown,Unknown,1966.0,1.0,1.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Construction & Engineering,Anu Aga,80.0,India,Pune,Engineering,Construction & Engineering,India,Unknown,False,U,F,8/1/1942 0:00,Aga,Anu,Unknown,04/04/2023,Unknown,Unknown,1942.0,8.0,1.0,180.44,7.7,"$2,611,000,000,000 ",28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Fashion & Retail,Mohamed Al Fayed,94.0,United Kingdom,London,"Retail, investments",Fashion & Retail,Egypt,Unknown,True,D,M,1/27/1929 0:00,Al Fayed,Mohamed,Unknown,04/04/2023,Unknown,Unknown,1929.0,1.0,27.0,119.62,1.7,"$2,827,113,184,696 ",60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Africa
1516,2000,Technology,Andrey Andreev,49.0,United Kingdom,London,Online dating,Technology,United Kingdom,Unknown,True,E,M,2/3/1974 0:00,Andreev,Andrey,Unknown,04/04/2023,Unknown,Unknown,1974.0,2.0,3.0,119.62,1.7,"$2,827,113,184,696 ",60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
1516,2000,Finance & Investments,Michael Ashcroft,77.0,Turks and Caicos Islands,Turks and Caicos Islands,Security,Finance & Investments,United Kingdom,Unknown,True,D,M,1/1/1946 0:00,Ashcroft,Michael,Unknown,04/04/2023,Unknown,Unknown,1946.0,1.0,1.0,,,,,,,,,,,,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
1516,2000,Technology,Pavel Baudis,62.0,Czech Republic,Prague,Software,Technology,Czech Republic,Unknown,True,D,M,5/15/1960 0:00,Baudis,Pavel,Unknown,04/04/2023,Unknown,Unknown,1960.0,5.0,15.0,116.48,2.8,"$246,489,245,495 ",64.1,100.7,79.0,14.9,46.1,10669709.0,49.817492,15.472962,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
1516,2000,Healthcare,Wilhelm Beier & family,66.0,Germany,,Pharmaceuticals,Healthcare,Germany,Unknown,True,D,M,4/21/1956 0:00,Beier,Wilhelm,Unknown,04/04/2023,Unknown,Unknown,1956.0,4.0,21.0,112.85,1.4,"$3,845,630,030,824 ",70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
1516,2000,Manufacturing,Cao Jianwei,44.0,China,Shangyu,Semiconductors,Manufacturing,China,Unknown,True,E,M,5/30/1978 0:00,Cao,Jianwei,Unknown,04/04/2023,Unknown,Unknown,1978.0,5.0,30.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Manufacturing,Huwen Chen,52.0,China,Shanghai,Stationery,Manufacturing,China,Unknown,True,D,M,7/1/1970 0:00,Chen,Huwen,Unknown,04/04/2023,Unknown,Unknown,1970.0,7.0,1.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Diversified,Phongthep Chiaravanont,71.0,Thailand,Bangkok,Diversified,Diversified,Thailand,Unknown,False,U,M,1/1/1952 0:00,Chiaravanont,Phongthep,Unknown,04/04/2023,Unknown,Unknown,1952.0,1.0,1.0,113.27,0.7,"$543,649,976,166 ",49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Diversified,Dou Zhenggang,69.0,China,Hangzhou,"Energy, chemicals",Diversified,China,Unknown,True,D,M,5/21/1953 0:00,Dou,Zhenggang,Unknown,04/04/2023,Unknown,Unknown,1953.0,5.0,21.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Food & Beverage,Maria Franca Fissolo,88.0,Monaco,Monaco,"Nutella, chocolates",Food & Beverage,Italy,Unknown,False,E,F,1/1/1935 0:00,Fissolo,Maria Franca,Unknown,04/04/2023,Unknown,Unknown,1935.0,1.0,1.0,,,"$7,184,844,193 ",,,,,,38964.0,43.7384176,7.4246158,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
1516,2000,Diversified,William Franke,85.0,United States,Houston,Low-cost airlines,Diversified,United States,Unknown,True,D,M,4/15/1937 0:00,Franke,William,Unknown,04/04/2023,Texas,South,1937.0,4.0,15.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
1516,2000,Healthcare,Mario Germano Giuliani,51.0,Monaco,Monaco,Pharmaceuticals,Healthcare,Switzerland,Unknown,False,D,M,2/26/1972 0:00,Giuliani,Mario Germano,Unknown,04/04/2023,Unknown,Unknown,1972.0,2.0,26.0,,,"$7,184,844,193 ",,,,,,38964.0,43.7384176,7.4246158,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
1516,2000,Real Estate,Amy Goldman Fowler,68.0,United States,Rhinebeck,Real estate,Real Estate,United States,Unknown,False,D,F,4/19/1954 0:00,Goldman Fowler,Amy,Unknown,04/04/2023,New York,Northeast,1954.0,4.0,19.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
1516,2000,Metals & Mining,John Hancock,47.0,United Kingdom,London,Mining,Metals & Mining,Australia,Unknown,False,D,M,1/2/1976 0:00,Hancock,John,Unknown,04/04/2023,Unknown,Unknown,1976.0,1.0,2.0,119.62,1.7,"$2,827,113,184,696 ",60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Oceania
1516,2000,Technology,Hu Yangzhong,58.0,China,Hangzhou,Technology,Technology,China,Unknown,True,D,M,3/6/1965 0:00,Hu,Yangzhong,Unknown,04/04/2023,Unknown,Unknown,1965.0,3.0,6.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Manufacturing,Huang Dawen,62.0,Hong Kong,Hong Kong,Silicon,Manufacturing,Hong Kong,Unknown,True,D,M,11/1/1960 0:00,Huang,Dawen,Unknown,04/04/2023,Unknown,Unknown,1960.0,11.0,1.0,,,,,,,,,,,,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Media & Entertainment,Huang Qiaoling,64.0,China,Hangzhou,Amusement parks,Media & Entertainment,China,Unknown,True,U,M,11/15/1958 0:00,Huang,Qiaoling,Unknown,04/04/2023,Unknown,Unknown,1958.0,11.0,15.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Finance & Investments,Rajiv Jain,55.0,United States,Fort Lauderdale,Finance,Finance & Investments,United States,Unknown,True,N,M,1/27/1968 0:00,Jain,Rajiv,Unknown,04/04/2023,Florida,South,1968.0,1.0,27.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
1516,2000,Sports,Michael Jordan,60.0,United States,Jupiter,"Charlotte Hornets, endorsements",Sports,United States,Unknown,True,U,M,2/17/1963 0:00,Jordan,Michael,Athlete,04/04/2023,Florida,South,1963.0,2.0,17.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
1516,2000,Real Estate,Diane Kemper,77.0,United States,New York,Real estate,Real Estate,United States,Unknown,False,D,F,7/21/1945 0:00,Kemper,Diane,Unknown,04/04/2023,New York,Northeast,1945.0,7.0,21.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
1516,2000,Technology,Shlomo Kramer,57.0,Israel,Tel Aviv,"Software, investments",Technology,Israel,Unknown,True,D,M,3/14/1966 0:00,Kramer,Shlomo,Unknown,04/04/2023,Unknown,Unknown,1966.0,3.0,14.0,108.15,0.8,"$395,098,666,122 ",63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Healthcare,Heikki Kyostila,77.0,Finland,Helsinki,Dental products,Healthcare,Finland,Unknown,True,U,M,1/19/1946 0:00,Kyostila,Heikki,Unknown,04/04/2023,Unknown,Unknown,1946.0,1.0,19.0,112.33,1.0,"$268,761,201,365 ",88.2,100.2,81.7,20.8,36.6,5520314.0,61.92411,25.748151,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
1516,2000,Technology,Martin Lau,50.0,Hong Kong,Hong Kong,E-commerce,Technology,Hong Kong,Unknown,True,D,M,4/1/1973 0:00,Lau,Martin,Unknown,04/04/2023,Unknown,Unknown,1973.0,4.0,1.0,,,,,,,,,,,,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Technology,Li Min,57.0,China,Fuzhou,Semiconductor,Technology,China,Unknown,True,D,M,12/26/1965 0:00,Li,Min,Unknown,04/04/2023,Unknown,Unknown,1965.0,12.0,26.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Technology,Liang Rubo,40.0,China,Beijing,TikTok,Technology,China,Unknown,True,D,M,1/1/1983 0:00,Liang,Rubo,Unknown,04/04/2023,Unknown,Unknown,1983.0,1.0,1.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Manufacturing,Liang Zhaoxian,58.0,China,Foshan,Appliances,Manufacturing,China,Unknown,False,D,M,1/1/1965 0:00,Liang,Zhaoxian,Unknown,04/04/2023,Unknown,Unknown,1965.0,1.0,1.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Energy,Lin Fanlian,61.0,China,Linyi,"Energy, real estate",Energy,China,Unknown,True,D,M,6/1/1961 0:00,Lin,Fanlian,Unknown,04/04/2023,Unknown,Unknown,1961.0,6.0,1.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Manufacturing,Aloke Lohia,64.0,Thailand,Bangkok,Petrochemicals,Manufacturing,India,Unknown,False,D,M,11/27/1958 0:00,Lohia,Aloke,Unknown,04/04/2023,Unknown,Unknown,1958.0,11.0,27.0,113.27,0.7,"$543,649,976,166 ",49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Real Estate,Bill Malhotra,73.0,Canada,Ottawa,Real estate,Real Estate,Canada,Unknown,True,U,M,9/8/1949 0:00,Malhotra,Bill,Unknown,04/04/2023,Unknown,Unknown,1949.0,9.0,8.0,116.76,1.9,"$1,736,425,629,520 ",68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
1516,2000,Finance & Investments,Alexander Mamut,63.0,Israel,Tel Aviv,Investments,Finance & Investments,Russia,Unknown,True,D,M,1/29/1960 0:00,Mamut,Alexander,Unknown,04/04/2023,Unknown,Unknown,1960.0,1.0,29.0,108.15,0.8,"$395,098,666,122 ",63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
1516,2000,Telecom,Craig McCaw,73.0,United States,Hunts Point,Telecom,Telecom,United States,Unknown,False,D,M,8/11/1949 0:00,McCaw,Craig,Unknown,04/04/2023,Washington,West,1949.0,8.0,11.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
1516,2000,Manufacturing,Cunhui Nan,59.0,China,Wenzhou,Power equipment,Manufacturing,China,Unknown,True,D,M,7/9/1963 0:00,Nan,Cunhui,Unknown,04/04/2023,Unknown,Unknown,1963.0,7.0,9.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Service,Tengyun Nie & family,47.0,China,Shanghai,Logistics,Service,China,Unknown,True,D,M,1/24/1976 0:00,Nie,Tengyun,Unknown,04/04/2023,Unknown,Unknown,1976.0,1.0,24.0,125.08,2.9,"$19,910,000,000,000 ",50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Finance & Investments,Oei Hong Leong,75.0,Singapore,Singapore,Investments,Finance & Investments,Singapore,Unknown,False,U,M,3/21/1948 0:00,Oei,Hong Leong,Unknown,04/04/2023,Unknown,Unknown,1948.0,3.0,21.0,114.41,0.6,"$372,062,527,489 ",84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Metals & Mining,Clive Palmer,69.0,Australia,Brisbane,Mining,Metals & Mining,Australia,Unknown,True,D,M,3/26/1954 0:00,Palmer,Clive,Unknown,04/04/2023,Unknown,Unknown,1954.0,3.0,26.0,119.8,1.6,"$1,392,680,589,329 ",113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Oceania
1516,2000,Technology,Matthew Prince,48.0,United States,Park City,Cybersecurity,Technology,United States,Unknown,True,D,M,1/1/1975 0:00,Prince,Matthew,Unknown,04/04/2023,Utah,West,1975.0,1.0,1.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
1516,2000,Service,Linda Pritzker,69.0,United States,Missoula,"Hotels, investments",Service,United States,Unknown,False,E,F,9/14/1953 0:00,Pritzker,Linda,Unknown,04/04/2023,Montana,West,1953.0,9.0,14.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
1516,2000,Construction & Engineering,P.V. Krishna Reddy,53.0,India,Hyderabad,Infrastructure,Construction & Engineering,India,Unknown,True,U,M,6/30/1969 0:00,Reddy,P.V. Krishna,Unknown,04/04/2023,Unknown,Unknown,1969.0,6.0,30.0,180.44,7.7,"$2,611,000,000,000 ",28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Metals & Mining,Bianca Rinehart,46.0,Australia,Brisbane,Mining,Metals & Mining,Australia,Unknown,False,D,F,3/19/1977 0:00,Rinehart,Bianca,Unknown,04/04/2023,Unknown,Unknown,1977.0,3.0,19.0,119.8,1.6,"$1,392,680,589,329 ",113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Oceania
1516,2000,Metals & Mining,Ginia Rinehart,36.0,Australia,Sydney,Mining,Metals & Mining,Australia,Unknown,False,D,F,9/6/1986 0:00,Rinehart,Ginia,Unknown,04/04/2023,Unknown,Unknown,1986.0,9.0,6.0,119.8,1.6,"$1,392,680,589,329 ",113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Oceania
1516,2000,Finance & Investments,T. Denny Sanford,87.0,United States,Sioux Falls,"Banking, credit cards",Finance & Investments,United States,Unknown,True,D,M,12/23/1935 0:00,Sanford,T. Denny,Unknown,04/04/2023,South Dakota,Midwest,1935.0,12.0,23.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
1516,2000,Manufacturing,Bhadresh Shah,71.0,India,Ahmedabad,Engineering,Manufacturing,India,Unknown,True,U,M,10/7/1951 0:00,Shah,Bhadresh,Unknown,04/04/2023,Unknown,Unknown,1951.0,10.0,7.0,180.44,7.7,"$2,611,000,000,000 ",28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Media & Entertainment,Zygmunt Solorz-Zak,66.0,Poland,Warsaw,TV broadcasting,Media & Entertainment,Poland,Unknown,True,D,M,8/4/1956 0:00,Solorz-Zak,Zygmunt,Unknown,04/04/2023,Unknown,Unknown,1956.0,8.0,4.0,114.11,2.2,"$592,164,400,688 ",67.8,100.0,77.6,17.4,40.8,37970874.0,51.919438,19.145136,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
1516,2000,Manufacturing,Michal Strnad,30.0,Unknown,,Defense Contracting,Manufacturing,Czech Republic,Unknown,False,N,M,8/4/1992 0:00,Strnad ,Michal,Unknown,04/04/2023,Unknown,Unknown,1992.0,8.0,4.0,,,,,,,,,,,,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
1516,2000,Fashion & Retail,Sylvia Stroeher,67.0,Germany,Darmstadt,Cosmetics,Fashion & Retail,Germany,Unknown,False,E,F,5/30/1955 0:00,Stroeher,Sylvia,Unknown,04/04/2023,Unknown,Unknown,1955.0,5.0,30.0,112.85,1.4,"$3,845,630,030,824 ",70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
1516,2000,Technology,Otto Toto Sugiri,69.0,Indonesia,Jakarta,Data centers,Technology,Indonesia,Unknown,True,D,M,9/23/1953 0:00,Sugiri,Otto Toto,Unknown,04/04/2023,Unknown,Unknown,1953.0,9.0,23.0,151.18,3.0,"$1,119,190,780,753 ",36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Sports,Larry Tanenbaum,77.0,Canada,Toronto,Sports,Sports,Canada,Unknown,True,N,M,7/1/1945 0:00,Tanenbaum,Larry,Unknown,04/04/2023,Unknown,Unknown,1945.0,7.0,1.0,116.76,1.9,"$1,736,425,629,520 ",68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
1516,2000,Finance & Investments,Wichai Thongtang,76.0,Thailand,Bangkok,Investments,Finance & Investments,Thailand,Unknown,True,E,M,1/1/1947 0:00,Thongtang,Wichai,Unknown,04/04/2023,Unknown,Unknown,1947.0,1.0,1.0,113.27,0.7,"$543,649,976,166 ",49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Asia
1516,2000,Finance & Investments,Ion Tiriac,83.0,Romania,Bucharest,"Banking, insurance",Finance & Investments,Romania,Unknown,True,U,M,5/9/1939 0:00,Tiriac,Ion,Unknown,04/04/2023,Unknown,Unknown,1939.0,5.0,9.0,123.78,3.8,"$250,077,444,017 ",49.4,85.2,75.4,14.6,20.0,19356544.0,45.943161,24.96676,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
1516,2000,Metals & Mining,Hope Welker,37.0,United States,New York,Mining,Metals & Mining,Australia,Unknown,False,D,F,8/13/1985 0:00,Welker,Hope,Unknown,04/04/2023,New York,Northeast,1985.0,8.0,13.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Oceania
1516,2000,Manufacturing,William Young,82.0,United States,Ypsilanti,Plastics,Manufacturing,United States,Unknown,True,D,M,1/1/1941 0:00,Young,William,Unknown,04/04/2023,Michigan,Midwest,1941.0,1.0,1.0,117.24,7.5,"$21,427,700,000,000 ",88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,North America
1516,2000,Fashion & Retail,Ales Zavoral,46.0,Unknown,,E-commerce,Fashion & Retail,Czech Republic,Unknown,True,N,M,10/24/1976 0:00,Zavoral,Ales,Unknown,04/04/2023,Unknown,Unknown,1976.0,10.0,24.0,,,,,,,,,,,,376795508680.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,21427700000000.0,Europe
